date,price
2010-07-21,2705.1203225806453
2010-07-22,2705.5812903225806
2010-07-23,2706.0422580645163
2010-07-24,2706.5032258064516
2010-07-25,2706.964193548387
2010-07-26,2707.4251612903226
2010-07-27,2707.886129032258
2010-07-28,2708.3470967741937
2010-07-29,2708.808064516129
2010-07-30,2709.2690322580647
2010-07-31,2709.73
2010-08-01,2718.293870967742
2010-08-02,2726.857741935484
2010-08-03,2735.4216129032257
2010-08-04,2743.985483870968
2010-08-05,2752.54935483871
2010-08-06,2761.1132258064517
2010-08-07,2769.6770967741936
2010-08-08,2778.2409677419355
2010-08-09,2786.8048387096774
2010-08-10,2795.3687096774192
2010-08-11,2803.932580645161
2010-08-12,2812.4964516129035
2010-08-13,2821.0603225806453
2010-08-14,2829.624193548387
2010-08-15,2838.188064516129
2010-08-16,2846.751935483871
2010-08-17,2855.315806451613
2010-08-18,2863.8796774193547
2010-08-19,2872.4435483870966
2010-08-20,2881.007419354839
2010-08-21,2889.571290322581
2010-08-22,2898.1351612903227
2010-08-23,2906.6990322580646
2010-08-24,2915.2629032258064
2010-08-25,2923.8267741935483
2010-08-26,2932.39064516129
2010-08-27,2940.954516129032
2010-08-28,2949.5183870967744
2010-08-29,2958.0822580645163
2010-08-30,2966.646129032258
2010-08-31,2975.21
2010-09-01,2974.2703333333334
2010-09-02,2973.3306666666667
2010-09-03,2972.391
2010-09-04,2971.4513333333334
2010-09-05,2970.5116666666668
2010-09-06,2969.572
2010-09-07,2968.6323333333335
2010-09-08,2967.692666666667
2010-09-09,2966.753
2010-09-10,2965.8133333333335
2010-09-11,2964.873666666667
2010-09-12,2963.934
2010-09-13,2962.9943333333335
2010-09-14,2962.054666666667
2010-09-15,2961.115
2010-09-16,2960.175333333333
2010-09-17,2959.2356666666665
2010-09-18,2958.296
2010-09-19,2957.356333333333
2010-09-20,2956.4166666666665
2010-09-21,2955.477
2010-09-22,2954.537333333333
2010-09-23,2953.5976666666666
2010-09-24,2952.658
2010-09-25,2951.7183333333332
2010-09-26,2950.7786666666666
2010-09-27,2949.839
2010-09-28,2948.8993333333333
2010-09-29,2947.9596666666666
2010-09-30,2947.02
2010-10-01,2954.5529032258064
2010-10-02,2962.085806451613
2010-10-03,2969.6187096774192
2010-10-04,2977.1516129032257
2010-10-05,2984.684516129032
2010-10-06,2992.2174193548385
2010-10-07,2999.750322580645
2010-10-08,3007.283225806452
2010-10-09,3014.8161290322582
2010-10-10,3022.3490322580647
2010-10-11,3029.881935483871
2010-10-12,3037.4148387096775
2010-10-13,3044.947741935484
2010-10-14,3052.4806451612903
2010-10-15,3060.0135483870968
2010-10-16,3067.546451612903
2010-10-17,3075.0793548387096
2010-10-18,3082.612258064516
2010-10-19,3090.1451612903224
2010-10-20,3097.678064516129
2010-10-21,3105.2109677419353
2010-10-22,3112.7438709677417
2010-10-23,3120.2767741935486
2010-10-24,3127.809677419355
2010-10-25,3135.3425806451614
2010-10-26,3142.875483870968
2010-10-27,3150.4083870967743
2010-10-28,3157.9412903225807
2010-10-29,3165.474193548387
2010-10-30,3173.0070967741935
2010-10-31,3180.54
2010-11-01,3191.7826666666665
2010-11-02,3203.0253333333335
2010-11-03,3214.268
2010-11-04,3225.5106666666666
2010-11-05,3236.753333333333
2010-11-06,3247.996
2010-11-07,3259.2386666666666
2010-11-08,3270.481333333333
2010-11-09,3281.724
2010-11-10,3292.9666666666667
2010-11-11,3304.2093333333332
2010-11-12,3315.452
2010-11-13,3326.6946666666668
2010-11-14,3337.9373333333333
2010-11-15,3349.1800000000003
2010-11-16,3360.422666666667
2010-11-17,3371.6653333333334
2010-11-18,3382.908
2010-11-19,3394.150666666667
2010-11-20,3405.3933333333334
2010-11-21,3416.636
2010-11-22,3427.878666666667
2010-11-23,3439.1213333333335
2010-11-24,3450.364
2010-11-25,3461.6066666666666
2010-11-26,3472.8493333333336
2010-11-27,3484.092
2010-11-28,3495.3346666666666
2010-11-29,3506.5773333333336
2010-11-30,3517.82
2010-12-01,3528.9767741935484
2010-12-02,3540.133548387097
2010-12-03,3551.2903225806454
2010-12-04,3562.4470967741936
2010-12-05,3573.603870967742
2010-12-06,3584.7606451612905
2010-12-07,3595.917419354839
2010-12-08,3607.074193548387
2010-12-09,3618.2309677419357
2010-12-10,3629.387741935484
2010-12-11,3640.544516129032
2010-12-12,3651.7012903225805
2010-12-13,3662.858064516129
2010-12-14,3674.0148387096774
2010-12-15,3685.1716129032257
2010-12-16,3696.3283870967743
2010-12-17,3707.4851612903226
2010-12-18,3718.641935483871
2010-12-19,3729.7987096774195
2010-12-20,3740.955483870968
2010-12-21,3752.112258064516
2010-12-22,3763.2690322580643
2010-12-23,3774.425806451613
2010-12-24,3785.582580645161
2010-12-25,3796.7393548387095
2010-12-26,3807.8961290322577
2010-12-27,3819.0529032258064
2010-12-28,3830.2096774193546
2010-12-29,3841.366451612903
2010-12-30,3852.5232258064516
2010-12-31,3863.68
2011-01-01,3867.7674193548387
2011-01-02,3871.854838709677
2011-01-03,3875.942258064516
2011-01-04,3880.029677419355
2011-01-05,3884.117096774193
2011-01-06,3888.204516129032
2011-01-07,3892.291935483871
2011-01-08,3896.3793548387093
2011-01-09,3900.466774193548
2011-01-10,3904.554193548387
2011-01-11,3908.6416129032255
2011-01-12,3912.7290322580643
2011-01-13,3916.816451612903
2011-01-14,3920.9038709677416
2011-01-15,3924.9912903225804
2011-01-16,3929.0787096774193
2011-01-17,3933.166129032258
2011-01-18,3937.2535483870965
2011-01-19,3941.3409677419354
2011-01-20,3945.4283870967743
2011-01-21,3949.5158064516127
2011-01-22,3953.6032258064515
2011-01-23,3957.6906451612904
2011-01-24,3961.778064516129
2011-01-25,3965.8654838709676
2011-01-26,3969.9529032258065
2011-01-27,3974.040322580645
2011-01-28,3978.1277419354838
2011-01-29,3982.2151612903226
2011-01-30,3986.302580645161
2011-01-31,3990.39
2011-02-01,3992.1974999999998
2011-02-02,3994.005
2011-02-03,3995.8125
2011-02-04,3997.62
2011-02-05,3999.4275
2011-02-06,4001.2349999999997
2011-02-07,4003.0425
2011-02-08,4004.85
2011-02-09,4006.6575
2011-02-10,4008.465
2011-02-11,4010.2725
2011-02-12,4012.08
2011-02-13,4013.8875
2011-02-14,4015.6949999999997
2011-02-15,4017.5025
2011-02-16,4019.31
2011-02-17,4021.1175
2011-02-18,4022.925
2011-02-19,4024.7325
2011-02-20,4026.54
2011-02-21,4028.3475
2011-02-22,4030.1549999999997
2011-02-23,4031.9625
2011-02-24,4033.77
2011-02-25,4035.5775
2011-02-26,4037.385
2011-02-27,4039.1925
2011-02-28,4041.0
2011-03-01,4032.2883870967744
2011-03-02,4023.5767741935483
